scene,det_id,cx,cy,x,y,w,h,area,score,rf,cnn,hsv,depth,hsv_frac,lap_var
1_jpg.rf.y3SzQJA2JqfPYvGUTJvj.jpg,5,487,414,463,394,49,40,1960,0.5889,0.39,0.5395,1.0,0.6363,0.4409,636.27
1_jpg.rf.y3SzQJA2JqfPYvGUTJvj.jpg,6,439,336,432,331,14,11,154,0.6918,0.61,0.5095,1.0,1.0,0.2107,1933.07
1_jpg.rf.y3SzQJA2JqfPYvGUTJvj.jpg,7,34,291,18,277,33,29,957,0.6214,0.55,0.4936,0.7805,1.0,0.1561,1900.62
1_jpg.rf.y3SzQJA2JqfPYvGUTJvj.jpg,8,506,272,501,266,11,12,132,0.6737,0.61,0.4971,0.9314,1.0,0.1863,1799.21
1_jpg.rf.y3SzQJA2JqfPYvGUTJvj.jpg,9,20,224,13,220,14,8,112,0.5554,0.58,0.518,0.3558,1.0,0.0712,2372.84
1_jpg.rf.y3SzQJA2JqfPYvGUTJvj.jpg,10,418,203,410,194,17,18,306,0.6579,0.59,0.5015,0.8793,1.0,0.1759,1352.4
1_jpg.rf.y3SzQJA2JqfPYvGUTJvj.jpg,11,30,185,24,171,12,29,348,0.5778,0.6,0.5706,0.3404,1.0,0.0681,2879.82
1_jpg.rf.y3SzQJA2JqfPYvGUTJvj.jpg,12,59,165,54,153,11,25,275,0.6404,0.55,0.4871,0.8872,1.0,0.1774,1553.67
1_jpg.rf.y3SzQJA2JqfPYvGUTJvj.jpg,13,30,116,24,109,13,15,195,0.5627,0.59,0.5415,0.3333,1.0,0.0667,1677.2
1_jpg.rf.y3SzQJA2JqfPYvGUTJvj.jpg,14,503,107,495,89,17,37,629,0.669,0.55,0.5044,1.0,1.0,0.2529,1568.18
1_jpg.rf.y3SzQJA2JqfPYvGUTJvj.jpg,15,368,72,359,63,19,19,361,0.6979,0.59,0.5468,1.0,1.0,0.2945,3285.25
1_jpg.rf.y3SzQJA2JqfPYvGUTJvj.jpg,16,4,72,0,51,9,42,378,0.6128,0.57,0.5213,0.6543,1.0,0.1309,1127.73
1_jpg.rf.y3SzQJA2JqfPYvGUTJvj.jpg,17,270,53,266,47,9,12,108,0.5762,0.55,0.442,0.6448,1.0,0.129,2372.98
1_jpg.rf.y3SzQJA2JqfPYvGUTJvj.jpg,18,389,20,378,0,22,41,902,0.6644,0.58,0.4611,1.0,1.0,0.306,1753.56
1_jpg.rf.y3SzQJA2JqfPYvGUTJvj.jpg,19,191,9,185,0,12,18,216,0.6923,0.59,0.5308,1.0,1.0,0.2413,3988.33
1_jpg.rf.y3SzQJA2JqfPYvGUTJvj.jpg,20,117,16,91,0,53,32,1696,0.6492,0.59,0.4835,1.0,0.7344,0.2296,734.41
1_jpg.rf.y3SzQJA2JqfPYvGUTJvj.jpg,21,70,10,59,0,22,21,462,0.6641,0.59,0.505,0.9041,1.0,0.1808,1004.88
1_jpg.rf.y3SzQJA2JqfPYvGUTJvj.jpg,22,6,8,0,0,12,16,192,0.6377,0.55,0.5352,1.0,0.5791,0.2424,579.12
1_psHOo97OjWfxX7CTem7-eg_jpg.rf.KEh5NkLvQzMlVZ4zseDe.jpg,1,191,494,175,476,33,36,1188,0.5562,0.47,0.5401,1.0,0.0264,0.3788,26.4
1_psHOo97OjWfxX7CTem7-eg_jpg.rf.KEh5NkLvQzMlVZ4zseDe.jpg,2,134,418,128,411,12,14,168,0.5352,0.42,0.4674,0.9856,0.2748,0.1971,274.82
1_psHOo97OjWfxX7CTem7-eg_jpg.rf.KEh5NkLvQzMlVZ4zseDe.jpg,3,411,90,402,83,19,15,285,0.5692,0.39,0.4936,1.0,0.599,0.2222,599.01
1bea407d4e72a3a8f333f88d154718a0_jpg.rf.FYNa5ahxOMokkCmJtvLr.jpg,1,300,437,294,415,13,45,585,0.5077,0.29,0.4488,1.0,0.4916,0.2372,491.57
1bea407d4e72a3a8f333f88d154718a0_jpg.rf.FYNa5ahxOMokkCmJtvLr.jpg,2,244,396,239,387,10,19,190,0.5141,0.47,0.558,0.5279,0.4874,0.1056,487.39
1bea407d4e72a3a8f333f88d154718a0_jpg.rf.FYNa5ahxOMokkCmJtvLr.jpg,3,183,376,172,364,23,25,575,0.5325,0.33,0.501,1.0,0.4171,0.2649,417.09
1caf29808967ab5438fb27983fa8f347_jpg.rf.ZoRoIBXRZt9CLLzeoOGz.jpg,1,62,502,32,493,60,19,1140,0.532,0.39,0.4991,1.0,0.2084,0.4511,208.43
1caf29808967ab5438fb27983fa8f347_jpg.rf.ZoRoIBXRZt9CLLzeoOGz.jpg,2,494,487,483,482,22,10,220,0.5008,0.31,0.5294,1.0,0.0701,0.2861,70.09
1caf29808967ab5438fb27983fa8f347_jpg.rf.ZoRoIBXRZt9CLLzeoOGz.jpg,3,4,487,0,480,9,14,126,0.5455,0.37,0.4973,1.0,0.4192,0.4128,419.25
1caf29808967ab5438fb27983fa8f347_jpg.rf.ZoRoIBXRZt9CLLzeoOGz.jpg,4,113,485,104,478,19,14,266,0.5256,0.36,0.5303,1.0,0.1402,0.361,140.22
1caf29808967ab5438fb27983fa8f347_jpg.rf.ZoRoIBXRZt9CLLzeoOGz.jpg,5,181,482,151,464,61,36,2196,0.5181,0.38,0.5169,1.0,0.042,0.5183,41.96
1caf29808967ab5438fb27983fa8f347_jpg.rf.ZoRoIBXRZt9CLLzeoOGz.jpg,6,490,454,484,446,12,17,204,0.5202,0.37,0.499,1.0,0.1605,0.2299,160.47
1caf29808967ab5438fb27983fa8f347_jpg.rf.ZoRoIBXRZt9CLLzeoOGz.jpg,7,47,463,28,442,38,42,1596,0.5258,0.38,0.5122,1.0,0.1351,0.3174,135.07
1caf29808967ab5438fb27983fa8f347_jpg.rf.ZoRoIBXRZt9CLLzeoOGz.jpg,8,112,422,105,416,14,12,168,0.5383,0.41,0.5297,1.0,0.094,0.4327,94.0
1caf29808967ab5438fb27983fa8f347_jpg.rf.ZoRoIBXRZt9CLLzeoOGz.jpg,9,85,393,67,387,37,12,444,0.568,0.48,0.542,1.0,0.103,0.2857,102.98
1caf29808967ab5438fb27983fa8f347_jpg.rf.ZoRoIBXRZt9CLLzeoOGz.jpg,10,22,400,0,377,44,47,2068,0.5388,0.41,0.5177,1.0,0.1414,0.4471,141.44
1caf29808967ab5438fb27983fa8f347_jpg.rf.ZoRoIBXRZt9CLLzeoOGz.jpg,11,70,367,63,362,14,11,154,0.5437,0.45,0.5206,1.0,0.04,0.2609,39.96
1caf29808967ab5438fb27983fa8f347_jpg.rf.ZoRoIBXRZt9CLLzeoOGz.jpg,12,128,350,106,332,45,37,1665,0.5554,0.5,0.5003,1.0,0.0531,0.2968,53.11
1caf29808967ab5438fb27983fa8f347_jpg.rf.ZoRoIBXRZt9CLLzeoOGz.jpg,13,14,294,7,287,15,15,225,0.5434,0.45,0.5095,1.0,0.0757,0.2003,75.74
1caf29808967ab5438fb27983fa8f347_jpg.rf.ZoRoIBXRZt9CLLzeoOGz.jpg,14,89,303,81,286,16,34,544,0.5464,0.45,0.5356,1.0,0.0142,0.3851,14.21
1caf29808967ab5438fb27983fa8f347_jpg.rf.ZoRoIBXRZt9CLLzeoOGz.jpg,15,51,303,35,283,32,40,1280,0.5412,0.46,0.5065,1.0,0.029,0.3169,28.99
1caf29808967ab5438fb27983fa8f347_jpg.rf.ZoRoIBXRZt9CLLzeoOGz.jpg,16,28,146,20,138,16,16,256,0.5613,0.52,0.497,1.0,0.0538,0.2526,53.79
1caf29808967ab5438fb27983fa8f347_jpg.rf.ZoRoIBXRZt9CLLzeoOGz.jpg,17,415,142,410,135,11,14,154,0.5062,0.36,0.4882,1.0,0.0934,0.3395,93.42
1caf29808967ab5438fb27983fa8f347_jpg.rf.ZoRoIBXRZt9CLLzeoOGz.jpg,18,84,77,76,68,16,18,288,0.4747,0.26,0.5149,1.0,0.0348,0.2274,34.83
1caf29808967ab5438fb27983fa8f347_jpg.rf.ZoRoIBXRZt9CLLzeoOGz.jpg,19,351,71,339,53,24,36,864,0.4947,0.32,0.5141,1.0,0.028,0.2367,28.03
1caf29808967ab5438fb27983fa8f347_jpg.rf.ZoRoIBXRZt9CLLzeoOGz.jpg,20,143,4,131,0,24,9,216,0.4731,0.27,0.504,1.0,0.0222,0.3204,22.24
1f766e58c42fc7527944a51c4c657abc_jpg.rf.caDyayk2CKLykZUejNM4.jpg,1,264,352,221,285,87,134,11658,0.5994,0.36,0.4954,1.0,1.0,0.4463,1410.67
1f766e58c42fc7527944a51c4c657abc_jpg.rf.caDyayk2CKLykZUejNM4.jpg,2,136,314,94,241,85,147,12495,0.4929,0.23,0.4963,1.0,0.3866,0.4133,386.56
1fbe294e8a11cd79a45a6cc80043ffa4_jpg.rf.zi8LFhglfkFs3iNFOMJK.jpg,1,243,485,237,479,12,13,156,0.4913,0.59,0.5011,0.4583,0.1776,0.0917,177.56
1fbe294e8a11cd79a45a6cc80043ffa4_jpg.rf.zi8LFhglfkFs3iNFOMJK.jpg,2,370,471,355,458,31,27,837,0.5145,0.61,0.5273,0.4741,0.216,0.0948,216.02
1fbe294e8a11cd79a45a6cc80043ffa4_jpg.rf.zi8LFhglfkFs3iNFOMJK.jpg,3,214,444,199,433,31,23,713,0.4504,0.46,0.5381,0.3189,0.3724,0.0638,372.36
1fbe294e8a11cd79a45a6cc80043ffa4_jpg.rf.zi8LFhglfkFs3iNFOMJK.jpg,4,155,427,146,415,19,25,475,0.5938,0.61,0.4994,0.8675,0.3203,0.1735,320.28
1fbe294e8a11cd79a45a6cc80043ffa4_jpg.rf.zi8LFhglfkFs3iNFOMJK.jpg,5,82,417,73,409,18,17,306,0.4739,0.6,0.5123,0.3103,0.2256,0.0621,225.64
1fbe294e8a11cd79a45a6cc80043ffa4_jpg.rf.zi8LFhglfkFs3iNFOMJK.jpg,6,499,348,494,343,11,10,110,0.4815,0.59,0.5727,0.2767,0.1925,0.0553,192.5
1fbe294e8a11cd79a45a6cc80043ffa4_jpg.rf.zi8LFhglfkFs3iNFOMJK.jpg,7,146,329,121,301,51,57,2907,0.562,0.6,0.5336,0.7499,0.152,0.15,152.04
1fbe294e8a11cd79a45a6cc80043ffa4_jpg.rf.zi8LFhglfkFs3iNFOMJK.jpg,8,63,314,51,300,24,29,696,0.4867,0.61,0.4747,0.437,0.1963,0.0874,196.35
1fbe294e8a11cd79a45a6cc80043ffa4_jpg.rf.zi8LFhglfkFs3iNFOMJK.jpg,9,287,295,276,286,23,19,437,0.5665,0.37,0.5572,1.0,0.4203,0.2645,420.33
1fbe294e8a11cd79a45a6cc80043ffa4_jpg.rf.zi8LFhglfkFs3iNFOMJK.jpg,10,482,275,476,269,13,13,169,0.557,0.6,0.5189,0.736,0.1819,0.1472,181.94
1fbe294e8a11cd79a45a6cc80043ffa4_jpg.rf.zi8LFhglfkFs3iNFOMJK.jpg,11,62,275,56,269,12,12,144,0.4752,0.6,0.535,0.3038,0.1715,0.0608,171.47
1fbe294e8a11cd79a45a6cc80043ffa4_jpg.rf.zi8LFhglfkFs3iNFOMJK.jpg,12,37,241,32,233,10,16,160,0.4856,0.61,0.4905,0.3815,0.2415,0.0763,241.48
1fbe294e8a11cd79a45a6cc80043ffa4_jpg.rf.zi8LFhglfkFs3iNFOMJK.jpg,13,487,241,472,228,30,26,780,0.5803,0.61,0.5206,0.7926,0.2604,0.1585,260.4
1fbe294e8a11cd79a45a6cc80043ffa4_jpg.rf.zi8LFhglfkFs3iNFOMJK.jpg,14,17,211,9,201,17,20,340,0.4644,0.6,0.4906,0.3125,0.2018,0.0625,201.77
1fbe294e8a11cd79a45a6cc80043ffa4_jpg.rf.zi8LFhglfkFs3iNFOMJK.jpg,15,456,211,437,199,39,24,936,0.5687,0.61,0.4704,0.8252,0.2556,0.165,255.64
1fbe294e8a11cd79a45a6cc80043ffa4_jpg.rf.zi8LFhglfkFs3iNFOMJK.jpg,16,506,201,500,194,12,15,180,0.4821,0.61,0.5214,0.3292,0.2031,0.0658,203.07
1fbe294e8a11cd79a45a6cc80043ffa4_jpg.rf.zi8LFhglfkFs3iNFOMJK.jpg,17,333,179,321,162,25,34,850,0.6142,0.59,0.5378,1.0,0.1949,0.2597,194.9
1fbe294e8a11cd79a45a6cc80043ffa4_jpg.rf.zi8LFhglfkFs3iNFOMJK.jpg,18,57,154,52,145,10,19,190,0.521,0.6,0.5277,0.5279,0.2069,0.1056,206.93
1fbe294e8a11cd79a45a6cc80043ffa4_jpg.rf.zi8LFhglfkFs3iNFOMJK.jpg,19,333,149,327,142,12,14,168,0.5633,0.42,0.5523,0.9936,0.2423,0.1987,242.32
1fbe294e8a11cd79a45a6cc80043ffa4_jpg.rf.zi8LFhglfkFs3iNFOMJK.jpg,20,117,147,111,138,13,19,247,0.6046,0.6,0.502,1.0,0.1891,0.249,189.12
1fbe294e8a11cd79a45a6cc80043ffa4_jpg.rf.zi8LFhglfkFs3iNFOMJK.jpg,21,454,165,439,137,31,57,1767,0.4975,0.61,0.5108,0.428,0.1963,0.0856,196.26
1fbe294e8a11cd79a45a6cc80043ffa4_jpg.rf.zi8LFhglfkFs3iNFOMJK.jpg,22,331,128,326,121,10,14,140,0.5051,0.58,0.5269,0.4371,0.3029,0.0874,302.9
1fbe294e8a11cd79a45a6cc80043ffa4_jpg.rf.zi8LFhglfkFs3iNFOMJK.jpg,23,111,116,93,101,37,30,1110,0.5564,0.6,0.5133,0.7532,0.1612,0.1506,161.22
1fbe294e8a11cd79a45a6cc80043ffa4_jpg.rf.zi8LFhglfkFs3iNFOMJK.jpg,24,416,93,394,66,45,55,2475,0.5334,0.6,0.4787,0.7096,0.1389,0.1419,138.91
1fbe294e8a11cd79a45a6cc80043ffa4_jpg.rf.zi8LFhglfkFs3iNFOMJK.jpg,25,166,52,159,43,15,18,270,0.6255,0.58,0.5872,1.0,0.1701,0.2728,170.08
1fbe294e8a11cd79a45a6cc80043ffa4_jpg.rf.zi8LFhglfkFs3iNFOMJK.jpg,26,137,48,131,41,13,15,195,0.5918,0.59,0.4909,1.0,0.1342,0.3141,134.25
1fbe294e8a11cd79a45a6cc80043ffa4_jpg.rf.zi8LFhglfkFs3iNFOMJK.jpg,27,335,13,325,8,20,10,200,0.5475,0.6,0.492,0.7315,0.1898,0.1463,189.85
20d74057c9104f1836819a9ca40fb910_jpg.rf.y0R5ym2zagcujPoLKrik.jpg,1,370,494,364,489,13,11,143,0.4986,0.37,0.4302,1.0,0.1852,0.233,185.15
20d74057c9104f1836819a9ca40fb910_jpg.rf.y0R5ym2zagcujPoLKrik.jpg,2,109,488,89,483,41,11,451,0.551,0.33,0.4685,1.0,0.715,0.2609,715.04
20d74057c9104f1836819a9ca40fb910_jpg.rf.y0R5ym2zagcujPoLKrik.jpg,3,48,473,38,463,20,20,400,0.5473,0.29,0.6039,0.9619,0.4211,0.1924,421.11
20d74057c9104f1836819a9ca40fb910_jpg.rf.y0R5ym2zagcujPoLKrik.jpg,4,487,428,477,420,20,17,340,0.5833,0.38,0.4807,1.0,0.821,0.5474,820.96
20d74057c9104f1836819a9ca40fb910_jpg.rf.y0R5ym2zagcujPoLKrik.jpg,5,499,356,487,346,25,21,525,0.6052,0.34,0.5319,1.0,1.0,0.2796,1198.58
20d74057c9104f1836819a9ca40fb910_jpg.rf.y0R5ym2zagcujPoLKrik.jpg,6,422,203,404,199,37,9,333,0.4674,0.21,0.492,1.0,0.2164,0.2109,216.37
20d74057c9104f1836819a9ca40fb910_jpg.rf.y0R5ym2zagcujPoLKrik.jpg,7,407,140,396,136,23,8,184,0.587,0.36,0.486,1.0,0.9095,0.2943,909.49
20d74057c9104f1836819a9ca40fb910_jpg.rf.y0R5ym2zagcujPoLKrik.jpg,8,446,116,436,111,21,11,231,0.5341,0.32,0.5816,1.0,0.1851,0.2161,185.07
20d74057c9104f1836819a9ca40fb910_jpg.rf.y0R5ym2zagcujPoLKrik.jpg,9,403,78,389,60,29,37,1073,0.547,0.33,0.5522,1.0,0.3822,0.3793,382.18
21_jpg.rf.dceZtkeKRKhSdrwQvRir.jpg,1,216,449,152,413,129,72,9288,0.6522,0.54,0.4664,1.0,1.0,0.2964,2657.2
21_jpg.rf.dceZtkeKRKhSdrwQvRir.jpg,2,208,392,197,384,22,16,352,0.6803,0.53,0.5566,1.0,1.0,0.2122,3603.85
21_jpg.rf.dceZtkeKRKhSdrwQvRir.jpg,3,208,360,200,341,16,38,608,0.6533,0.57,0.5293,0.8429,1.0,0.1686,5677.24
21_jpg.rf.dceZtkeKRKhSdrwQvRir.jpg,4,84,316,79,307,11,19,209,0.6843,0.54,0.558,1.0,1.0,0.2202,3510.43
21_jpg.rf.dceZtkeKRKhSdrwQvRir.jpg,5,76,290,71,280,11,20,220,0.6029,0.35,0.5154,1.0,1.0,0.2704,4136.83
21_jpg.rf.dceZtkeKRKhSdrwQvRir.jpg,6,21,313,0,224,42,178,7476,0.5152,0.38,0.4779,1.0,0.1488,0.3624,148.81
21_jpg.rf.o9pLKVsvRGAPNHCe5aE8.jpg,1,491,187,470,96,42,182,7644,0.4789,0.28,0.508,1.0,0.0307,0.363,30.68
23251887-saffron-flower-on-the-field_jpg.rf.nYX5vEF2Wjq8UfzDgLYv.jpg,1,394,504,384,497,20,15,300,0.5137,0.4,0.4947,1.0,0.0052,0.375,5.16
23251887-saffron-flower-on-the-field_jpg.rf.nYX5vEF2Wjq8UfzDgLYv.jpg,2,313,499,282,487,63,25,1575,0.5202,0.39,0.5213,1.0,0.012,0.4232,12.04
23251887-saffron-flower-on-the-field_jpg.rf.nYX5vEF2Wjq8UfzDgLYv.jpg,3,299,374,281,362,36,24,864,0.5167,0.39,0.5085,1.0,0.0227,0.3258,22.73
23251887-saffron-flower-on-the-field_jpg.rf.nYX5vEF2Wjq8UfzDgLYv.jpg,4,215,347,209,325,12,45,540,0.4911,0.4,0.5001,0.8333,0.0943,0.1667,94.34
23251887-saffron-flower-on-the-field_jpg.rf.nYX5vEF2Wjq8UfzDgLYv.jpg,5,308,318,277,314,62,9,558,0.4522,0.22,0.4686,1.0,0.1116,0.4569,111.65
23_jpg.rf.FXUPtvsqPUHX22AkyW6w.jpg,1,184,403,172,384,25,39,975,0.6015,0.28,0.5813,1.0,1.0,0.256,2167.18
23_jpg.rf.FXUPtvsqPUHX22AkyW6w.jpg,2,305,70,277,18,57,104,5928,0.5573,0.36,0.4933,0.7934,1.0,0.1587,2506.15
23_jpg.rf.JFZUENibgP9mFXUwaYkT.jpg,1,205,442,176,391,59,103,6077,0.5651,0.38,0.486,0.8102,1.0,0.162,2190.24
23_jpg.rf.JFZUENibgP9mFXUwaYkT.jpg,2,326,115,309,86,35,59,2065,0.5933,0.28,0.558,1.0,1.0,0.3087,1413.42
23_jpg.rf.ZuT6Nf4fJcvi01kXlBI5.jpg,1,206,443,177,392,58,103,5974,0.5413,0.32,0.5177,0.7404,1.0,0.1481,2391.72
23_jpg.rf.ZuT6Nf4fJcvi01kXlBI5.jpg,2,329,108,319,90,21,37,777,0.5145,0.28,0.5102,0.6895,1.0,0.1379,1917.56
23a15ff025fbf48750ad82b1b2deebc0-1-_jpg.rf.a3xOUrqKALwVoZtsTu1P.jpg,1,435,201,426,196,18,11,198,0.4659,0.2,0.5512,0.6522,0.7254,0.1304,725.39
23a15ff025fbf48750ad82b1b2deebc0-1-_jpg.rf.a3xOUrqKALwVoZtsTu1P.jpg,2,340,4,332,0,16,9,144,0.5275,0.42,0.5022,1.0,0.0468,0.3143,46.82
240_F_103197649_5OFYo0Ir2HmOmCFUIpGXtuvpbe7dcNvX_jpg.rf.BZFrpfcD2HrsGH80U1vD.jpg,1,359,501,345,491,29,21,609,0.6293,0.45,0.4909,1.0,1.0,0.626,1475.96
240_F_103197649_5OFYo0Ir2HmOmCFUIpGXtuvpbe7dcNvX_jpg.rf.BZFrpfcD2HrsGH80U1vD.jpg,2,23,358,19,350,8,16,128,0.4652,0.28,0.4864,0.8214,0.3267,0.1643,326.74
240_F_103197649_5OFYo0Ir2HmOmCFUIpGXtuvpbe7dcNvX_jpg.rf.BZFrpfcD2HrsGH80U1vD.jpg,3,502,356,493,348,19,17,323,0.5546,0.38,0.4893,1.0,0.5038,0.3324,503.76
240_F_103197649_5OFYo0Ir2HmOmCFUIpGXtuvpbe7dcNvX_jpg.rf.O4TmtGDEs2UrFISSt0gO.jpg,1,359,501,345,491,29,21,609,0.6298,0.45,0.4923,1.0,1.0,0.6269,1475.03
240_F_103197649_5OFYo0Ir2HmOmCFUIpGXtuvpbe7dcNvX_jpg.rf.O4TmtGDEs2UrFISSt0gO.jpg,2,23,358,19,350,8,16,128,0.4652,0.28,0.4864,0.8214,0.3267,0.1643,326.74
240_F_103197649_5OFYo0Ir2HmOmCFUIpGXtuvpbe7dcNvX_jpg.rf.O4TmtGDEs2UrFISSt0gO.jpg,3,502,356,493,348,19,17,323,0.5546,0.38,0.4893,1.0,0.5038,0.3324,503.76
240_F_111136930_IhhTfdqJ2zCMAkljkFJTytOwwKe972sG_jpg.rf.0oBxACUqdaidGtzsncRM.jpg,1,114,376,97,357,35,38,1330,0.535,0.28,0.6307,1.0,0.1625,0.4864,162.49
240_F_111136930_IhhTfdqJ2zCMAkljkFJTytOwwKe972sG_jpg.rf.0oBxACUqdaidGtzsncRM.jpg,2,6,288,0,281,13,14,182,0.5131,0.45,0.52,0.8198,0.0963,0.164,96.3
240_F_111136930_IhhTfdqJ2zCMAkljkFJTytOwwKe972sG_jpg.rf.0oBxACUqdaidGtzsncRM.jpg,3,77,214,72,206,10,17,170,0.5312,0.56,0.4972,0.7837,0.0442,0.1567,44.15
240_F_111136930_IhhTfdqJ2zCMAkljkFJTytOwwKe972sG_jpg.rf.0oBxACUqdaidGtzsncRM.jpg,4,92,190,84,182,16,17,272,0.5552,0.5,0.5091,1.0,0.0198,0.2278,19.8
240_F_111136930_IhhTfdqJ2zCMAkljkFJTytOwwKe972sG_jpg.rf.0oBxACUqdaidGtzsncRM.jpg,5,237,149,233,134,8,30,240,0.5295,0.3,0.5643,1.0,0.2702,0.3726,270.15
240_F_111136930_IhhTfdqJ2zCMAkljkFJTytOwwKe972sG_jpg.rf.0oBxACUqdaidGtzsncRM.jpg,6,53,143,42,133,23,21,483,0.4556,0.45,0.5127,0.5671,0.0522,0.1134,52.21
240_F_111136930_IhhTfdqJ2zCMAkljkFJTytOwwKe972sG_jpg.rf.0oBxACUqdaidGtzsncRM.jpg,7,110,147,86,120,48,55,2640,0.5365,0.48,0.4949,0.9415,0.0699,0.1883,69.93
240_F_111136930_IhhTfdqJ2zCMAkljkFJTytOwwKe972sG_jpg.rf.0oBxACUqdaidGtzsncRM.jpg,8,98,125,75,102,46,47,2162,0.4871,0.48,0.4838,0.7043,0.0895,0.1409,89.51
240_F_111136930_IhhTfdqJ2zCMAkljkFJTytOwwKe972sG_jpg.rf.0oBxACUqdaidGtzsncRM.jpg,9,188,82,181,73,15,18,270,0.56,0.49,0.5255,1.0,0.0456,0.2469,45.64
240_F_111136930_IhhTfdqJ2zCMAkljkFJTytOwwKe972sG_jpg.rf.0oBxACUqdaidGtzsncRM.jpg,10,255,77,238,43,34,68,2312,0.5579,0.37,0.5459,0.9144,0.5447,0.1829,544.71
240_F_111136930_IhhTfdqJ2zCMAkljkFJTytOwwKe972sG_jpg.rf.0oBxACUqdaidGtzsncRM.jpg,11,165,48,158,32,15,32,480,0.538,0.47,0.4869,1.0,0.0313,0.5446,31.34
240_F_111136930_IhhTfdqJ2zCMAkljkFJTytOwwKe972sG_jpg.rf.0oBxACUqdaidGtzsncRM.jpg,12,189,42,173,24,32,36,1152,0.5733,0.53,0.5032,1.0,0.1167,0.3802,116.67
240_F_111136930_IhhTfdqJ2zCMAkljkFJTytOwwKe972sG_jpg.rf.0oBxACUqdaidGtzsncRM.jpg,13,376,27,372,18,9,18,162,0.4827,0.28,0.5185,1.0,0.032,0.2365,32.0
240_F_111136930_IhhTfdqJ2zCMAkljkFJTytOwwKe972sG_jpg.rf.0oBxACUqdaidGtzsncRM.jpg,14,125,17,118,9,14,17,238,0.492,0.57,0.5123,0.3846,0.3628,0.0769,362.84
240_F_125522423_KAdkMggkHpmqkw2j5DWcRJfGFoUiYmri_jpg.rf.SjCXadch3WjLM64gyH3f.jpg,1,91,503,73,494,37,18,666,0.4516,0.47,0.5167,0.523,0.0162,0.1046,16.22
240_F_125522423_KAdkMggkHpmqkw2j5DWcRJfGFoUiYmri_jpg.rf.SjCXadch3WjLM64gyH3f.jpg,2,143,492,136,482,15,20,300,0.5849,0.59,0.553,0.8796,0.0896,0.1759,89.61
240_F_125522423_KAdkMggkHpmqkw2j5DWcRJfGFoUiYmri_jpg.rf.SjCXadch3WjLM64gyH3f.jpg,3,186,487,149,470,74,34,2516,0.5889,0.59,0.4945,1.0,0.0931,0.2528,93.11
240_F_125522423_KAdkMggkHpmqkw2j5DWcRJfGFoUiYmri_jpg.rf.SjCXadch3WjLM64gyH3f.jpg,4,358,475,351,460,15,31,465,0.5736,0.54,0.5174,1.0,0.035,0.2472,35.05
240_F_125522423_KAdkMggkHpmqkw2j5DWcRJfGFoUiYmri_jpg.rf.SjCXadch3WjLM64gyH3f.jpg,5,303,472,284,447,39,50,1950,0.52,0.48,0.4263,1.0,0.0275,0.2258,27.51
240_F_125522423_KAdkMggkHpmqkw2j5DWcRJfGFoUiYmri_jpg.rf.SjCXadch3WjLM64gyH3f.jpg,6,405,457,386,443,38,29,1102,0.5999,0.57,0.5567,1.0,0.0556,0.2249,55.58
240_F_125522423_KAdkMggkHpmqkw2j5DWcRJfGFoUiYmri_jpg.rf.SjCXadch3WjLM64gyH3f.jpg,7,270,429,262,422,16,14,224,0.6348,0.6,0.5794,1.0,0.2198,0.3104,219.76
240_F_125522423_KAdkMggkHpmqkw2j5DWcRJfGFoUiYmri_jpg.rf.SjCXadch3WjLM64gyH3f.jpg,8,148,431,139,419,19,24,456,0.6709,0.62,0.54,1.0,0.6489,0.2133,648.88
240_F_125522423_KAdkMggkHpmqkw2j5DWcRJfGFoUiYmri_jpg.rf.SjCXadch3WjLM64gyH3f.jpg,9,303,427,295,418,17,18,306,0.6101,0.59,0.5358,1.0,0.1608,0.3011,160.78
240_F_125522423_KAdkMggkHpmqkw2j5DWcRJfGFoUiYmri_jpg.rf.SjCXadch3WjLM64gyH3f.jpg,10,485,416,480,406,11,20,220,0.5563,0.59,0.5811,0.5503,0.3632,0.1101,363.18
240_F_125522423_KAdkMggkHpmqkw2j5DWcRJfGFoUiYmri_jpg.rf.SjCXadch3WjLM64gyH3f.jpg,11,355,426,314,403,83,46,3818,0.6093,0.6,0.5013,1.0,0.2386,0.3385,238.64
240_F_125522423_KAdkMggkHpmqkw2j5DWcRJfGFoUiYmri_jpg.rf.SjCXadch3WjLM64gyH3f.jpg,12,402,395,392,388,20,15,300,0.6226,0.59,0.5592,1.0,0.2038,0.5799,203.77
240_F_125522423_KAdkMggkHpmqkw2j5DWcRJfGFoUiYmri_jpg.rf.SjCXadch3WjLM64gyH3f.jpg,13,219,347,215,339,8,16,128,0.5863,0.32,0.6052,0.8125,1.0,0.1625,1070.38
240_F_125522423_KAdkMggkHpmqkw2j5DWcRJfGFoUiYmri_jpg.rf.SjCXadch3WjLM64gyH3f.jpg,14,264,335,260,330,9,10,90,0.5273,0.33,0.5444,1.0,0.2125,0.2338,212.48
240_F_125522423_KAdkMggkHpmqkw2j5DWcRJfGFoUiYmri_jpg.rf.SjCXadch3WjLM64gyH3f.jpg,15,509,333,506,317,6,33,198,0.71,0.59,0.5991,1.0,0.9386,0.3019,938.56
240_F_125522423_KAdkMggkHpmqkw2j5DWcRJfGFoUiYmri_jpg.rf.SjCXadch3WjLM64gyH3f.jpg,16,389,337,367,306,45,62,2790,0.5823,0.36,0.6483,1.0,0.2935,0.4855,293.48
